Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
7-Eleven #35792,78744,09/22/2014,94,"1901 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.188414123000484, -97.76558816299968)",10763496,Routine Inspection
7-Eleven  #36265,78759,01/28/2014,100,"11587 JOLLYVILLE RD
AUSTIN, TX 78759
(30.416122293000456, -97.7487602389997)",10839869,Routine Inspection
7-Eleven  #36265,78759,07/16/2013,93,"11587 JOLLYVILLE RD
AUSTIN, TX 78759
(30.416122293000456, -97.7487602389997)",10839869,Routine Inspection
7-Eleven  #36265,78759,07/28/2014,87,"11587 JOLLYVILLE RD
AUSTIN, TX 78759
(30.416122293000456, -97.7487602389997)",10839869,Routine Inspection
7-Eleven 36559H,78734,03/11/2014,77,"3636 N FM 620 RD
AUSTIN, TX 78734
(30.377873241000486, -97.9523496219997)",10874261,Routine Inspection
7-Eleven 36559H,78734,08/22/2013,88,"3636 N FM 620 RD
AUSTIN, TX 78734
(30.377873241000486, -97.9523496219997)",10874261,Routine Inspection
7-Eleven 36559H,78734,09/12/2014,89,"3636 N FM 620 RD
AUSTIN, TX 78734
(30.377873241000486, -97.9523496219997)",10874261,Routine Inspection
7-Eleven  #36561,78758,08/28/2013,97,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.378645480000444, -97.71174779499967)",10874404,Routine Inspection
7-Eleven  #36561,78758,10/13/2014,95,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.378645480000444, -97.71174779499967)",10874404,Routine Inspection
7-Eleven  #36561,78758,04/03/2014,93,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.378645480000444, -97.71174779499967)",10874404,Routine Inspection
7-Eleven #36562H,78744,10/28/2014,85,"6422 S US 183 HWY
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",10874472,Routine Inspection
7-Eleven #36562H,78744,10/25/2013,72,"6422 S US 183 HWY
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",10874472,Routine Inspection
7-Eleven #36562H,78744,04/23/2014,87,"6422 S US 183 HWY
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",10874472,Routine Inspection
7 Eleven #36575,78660,08/22/2013,89,"15829 N IH 35 SVRD NB
AUSTIN, TX 78660
(30.44853172000046, -97.61972641599965)",10874330,Routine Inspection
7 Eleven #36575,78660,03/14/2014,93,"15829 N IH 35 SVRD NB
AUSTIN, TX 78660
(30.44853172000046, -97.61972641599965)",10874330,Routine Inspection
7 Eleven #36575,78660,09/09/2014,76,"15829 N IH 35 SVRD NB
AUSTIN, TX 78660
(30.44853172000046, -97.61972641599965)",10874330,Routine Inspection
7-Eleven  #36587,78744,10/07/2013,86,"6515 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",10874670,Routine Inspection
7-Eleven  #36587,78744,10/09/2014,90,"6515 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",10874670,Routine Inspection
7-Eleven  #36587,78744,04/10/2014,79,"6515 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",10874670,Routine Inspection
7-Eleven  #36591,78745,08/22/2013,90,"201 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",10874741,Routine Inspection
7-Eleven  #36591,78745,10/09/2014,80,"201 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",10874741,Routine Inspection
7-Eleven  #36591,78745,02/24/2014,94,"201 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",10874741,Routine Inspection
7-Eleven  #36600,78753,09/03/2013,85,"1625 E PARMER LN
AUSTIN, TX 78753
(30.387105533000465, -97.64905329299967)",10874919,Routine Inspection
7-Eleven  #36600,78753,03/27/2014,90,"1625 E PARMER LN
AUSTIN, TX 78753
(30.387105533000465, -97.64905329299967)",10874919,Routine Inspection
7-Eleven  #36600,78753,10/08/2014,92,"1625 E PARMER LN
AUSTIN, TX 78753
(30.387105533000465, -97.64905329299967)",10874919,Routine Inspection
7-Eleven  #36612,78752,05/28/2014,85,"6707 CAMERON RD
AUSTIN, TX 78752
(30.32263536600044, -97.69430455299965)",10874856,Routine Inspection
7-Eleven  #36612,78752,11/27/2013,94,"6707 CAMERON RD
AUSTIN, TX 78752
(30.32263536600044, -97.69430455299965)",10874856,Routine Inspection
7-Eleven 36616H,78728,10/30/2014,87,"14730 N IH 35 SVRD SB
AUSTIN, TX 78728
(30.448192810000478, -97.68300707699967)",10874397,Routine Inspection
7-Eleven 36616H,78728,05/05/2014,100,"14730 N IH 35 SVRD SB
AUSTIN, TX 78728
(30.448192810000478, -97.68300707699967)",10874397,Routine Inspection
7-Eleven 36641H,78745,10/22/2013,91,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.21349468900047, -97.8300122389997)",10874724,Routine Inspection
7-Eleven 36641H,78745,04/30/2014,93,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.21349468900047, -97.8300122389997)",10874724,Routine Inspection
7-Eleven 36641H,78745,10/27/2014,79,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.21349468900047, -97.8300122389997)",10874724,Routine Inspection
7-Eleven  #405,78744,08/21/2014,83,"7715 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.218535922000456, -97.6895778929997)",10874823,Routine Inspection
7-Eleven  #405,78744,08/14/2013,86,"7715 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.218535922000456, -97.6895778929997)",10874823,Routine Inspection
7-Eleven  #405,78744,02/12/2014,87,"7715 E BEN WHITE BLVD EB
AUSTIN, TX 78744
(30.218535922000456, -97.6895778929997)",10874823,Routine Inspection
7-Eleven  #413,78758,07/22/2014,90,"9061 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.37386696700048, -97.7269901789997)",10874899,Routine Inspection
7-Eleven  #413,78758,01/09/2014,83,"9061 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.37386696700048, -97.7269901789997)",10874899,Routine Inspection
7-Eleven Convenience Store,78705,06/28/2013,90,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.290692962000435, -97.74136258999965)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,01/03/2014,97,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.290692962000435, -97.74136258999965)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,04/26/2012,91,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.290692962000435, -97.74136258999965)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,07/07/2014,97,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.290692962000435, -97.74136258999965)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,12/21/2012,92,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.290692962000435, -97.74136258999965)",10041113,Routine Inspection
7-Eleven Convenience Store #21884,78703,11/15/2013,83,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.274846781000463, -97.75233231299967)",10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,05/22/2012,82,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.274846781000463, -97.75233231299967)",10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,09/11/2014,77,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.274846781000463, -97.75233231299967)",10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,02/04/2013,97,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.274846781000463, -97.75233231299967)",10294642,Routine Inspection
7-Eleven Convenience Store #24008,78751,12/19/2013,94,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318934236000473, -97.73072472399969)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,02/23/2012,89,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318934236000473, -97.73072472399969)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,06/18/2014,96,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318934236000473, -97.73072472399969)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,08/29/2012,100,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318934236000473, -97.73072472399969)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,06/19/2013,97,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318934236000473, -97.73072472399969)",10155839,Routine Inspection
7-Eleven Convenience Store #25445,78753,11/15/2012,96,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.357956260000435, -97.69998645399966)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,08/12/2014,86,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.357956260000435, -97.69998645399966)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,07/26/2013,90,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.357956260000435, -97.69998645399966)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,01/21/2014,94,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.357956260000435, -97.69998645399966)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,05/08/2012,85,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.357956260000435, -97.69998645399966)",10221183,Routine Inspection
7-Eleven Convenience Store #26353,78745,05/02/2012,100,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,07/15/2014,89,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,12/02/2013,100,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,11/05/2012,91,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,05/15/2013,88,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.206884239000487, -97.7956469989997)",10184475,Routine Inspection
7-Eleven Convenience Store #34251,78758,05/28/2014,94,"9200 BURNET RD
AUSTIN, TX 78758
(30.37606782600045, -97.72579180599968)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,04/22/2013,92,"9200 BURNET RD
AUSTIN, TX 78758
(30.37606782600045, -97.72579180599968)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/21/2011,97,"9200 BURNET RD
AUSTIN, TX 78758
(30.37606782600045, -97.72579180599968)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,05/18/2012,93,"9200 BURNET RD
AUSTIN, TX 78758
(30.37606782600045, -97.72579180599968)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/15/2012,100,"9200 BURNET RD
AUSTIN, TX 78758
(30.37606782600045, -97.72579180599968)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/14/2013,95,"9200 BURNET RD
AUSTIN, TX 78758
(30.37606782600045, -97.72579180599968)",10394056,Routine Inspection
7-Eleven Convenience Store #34253,78660,01/10/2014,90,"15010 FM 1825 RD
AUSTIN, TX 78660
(30.44284716600049, -97.66541684799967)",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,05/21/2013,91,"15010 FM 1825 RD
AUSTIN, TX 78660
(30.44284716600049, -97.66541684799967)",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,10/08/2012,90,"15010 FM 1825 RD
AUSTIN, TX 78660
(30.44284716600049, -97.66541684799967)",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,07/10/2014,93,"15010 FM 1825 RD
AUSTIN, TX 78660
(30.44284716600049, -97.66541684799967)",10723015,Routine Inspection
7-Eleven Convenience Store #35795,78731,05/05/2014,97,"3800 DRY CREEK DR
AUSTIN, TX 78731
(30.342664698000476, -97.76299177399966)",10762015,Routine Inspection
7-Eleven Convenience Store #35795,78731,07/17/2013,94,"3800 DRY CREEK DR
AUSTIN, TX 78731
(30.342664698000476, -97.76299177399966)",10762015,Routine Inspection
7-Eleven Convenience Store #35801,78754,01/21/2014,91,"9704 GILES LN
AUSTIN, TX 78754
(30.331554027000436, -97.62326176999966)",10761992,Routine Inspection
7-Eleven Convenience Store #35801,78754,07/10/2014,86,"9704 GILES LN
AUSTIN, TX 78754
(30.331554027000436, -97.62326176999966)",10761992,Routine Inspection
7-Eleven Convenience Store #35801,78754,05/28/2013,79,"9704 GILES LN
AUSTIN, TX 78754
(30.331554027000436, -97.62326176999966)",10761992,Routine Inspection
7-Eleven Convenience Store #35805,78753,04/29/2014,90,"13641 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.371742438000467, -97.6805695279997)",10762439,Routine Inspection
7-Eleven Convenience Store #35805,78753,11/21/2013,86,"13641 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.371742438000467, -97.6805695279997)",10762439,Routine Inspection
7-Eleven Convenience Store #35805,78753,10/13/2014,93,"13641 N IH 35 SVRD NB
AUSTIN, TX 78753
(30.371742438000467, -97.6805695279997)",10762439,Routine Inspection
7-Eleven Convenience Store #35808,78702,06/25/2013,85,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.25866989800045, -97.6934000119997)",10763641,Routine Inspection
7-Eleven Convenience Store #35808,78702,07/14/2014,85,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.25866989800045, -97.6934000119997)",10763641,Routine Inspection
7-Eleven Convenience Store # 36015,78705,09/03/2014,96,"2408 SAN GABRIEL ST
AUSTIN, TX 78705
(30.288663793000467, -97.7478026929997)",10991684,Routine Inspection
7-Eleven Convenience Store # 36015,78705,03/05/2014,96,"2408 SAN GABRIEL ST
AUSTIN, TX 78705
(30.288663793000467, -97.7478026929997)",10991684,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,06/04/2014,94,"3801 W PARMER LN
AUSTIN, TX 78727
(30.42451436200048, -97.71325958899968)",11067024,Routine Inspection
7-Eleven Convenience Store #36273A,78731,10/23/2014,94,"3550 FAR WEST BLVD
AUSTIN, TX 78731
(30.35368590300044, -97.7535087929997)",11087894,Routine Inspection
7-Eleven Convenience Store # 36564A,78732,08/19/2014,97,"7002 N FM 620 RD
AUSTIN, TX 78732
(30.367801518000476, -97.89832816899968)",11066939,Routine Inspection
7-Eleven Convenience Store #36565H,78746,08/15/2013,92,"6111 FM 2244 RD
AUSTIN, TX 78746
(30.295691220000435, -97.82829599099966)",10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,04/29/2014,92,"6111 FM 2244 RD
AUSTIN, TX 78746
(30.295691220000435, -97.82829599099966)",10874311,Routine Inspection
7-Eleven Convenience Store # 36586A,78748,09/11/2014,100,"9909 MANCHACA RD
AUSTIN, TX 78748
(30.17345059100046, -97.82385098799966)",11066982,Routine Inspection
7-Eleven Convenience Store # 36588A,78753,07/11/2014,100,"1100 W PARMER LN
AUSTIN, TX 78753
(30.39949892600049, -97.65471305799969)",11067007,Routine Inspection
7-Eleven Convenience Store # 36589A,78729,07/29/2014,97,"10207 LAKE CREEK PKWY
AUSTIN, TX 78729
(30.461545243000444, -97.79289954599966)",11066959,Routine Inspection
7-Eleven Convenience Store #36597A,78749,10/17/2014,93,"5445 W US 290 HWY EB
AUSTIN, TX 78749
(30.215313550000474, -97.85749815199966)",11087909,Routine Inspection
7-Eleven Convenience Store #36609,78759,04/18/2014,100,"10800 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.400084835000484, -97.74639229999968)",11017107,Routine Inspection
7-Eleven Convenience Store #36609,78759,10/17/2014,91,"10800 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.400084835000484, -97.74639229999968)",11017107,Routine Inspection
7-Eleven Convenience Store #36609,78759,10/16/2014,97,"10800 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.400084835000484, -97.74639229999968)",11017107,Routine Inspection
7-Eleven Store #35473 H,78660,09/16/2014,100,"1624 E HOWARD LN
AUSTIN, TX 78660
(30.404522339000437, -97.64002621299966)",10873625,Routine Inspection
7-Eleven Store #35473 H,78660,03/17/2014,93,"1624 E HOWARD LN
AUSTIN, TX 78660
(30.404522339000437, -97.64002621299966)",10873625,Routine Inspection
7-Eleven Store #35473 H,78660,08/22/2013,90,"1624 E HOWARD LN
AUSTIN, TX 78660
(30.404522339000437, -97.64002621299966)",10873625,Routine Inspection
7-Eleven Store #35878 A,78701,07/22/2013,93,"613 CONGRESS AVE
AUSTIN, TX 78701
(30.26860026200046, -97.74259092199969)",10873620,Routine Inspection
7-Eleven Store #35878 A,78701,07/14/2014,88,"613 CONGRESS AVE
AUSTIN, TX 78701
(30.26860026200046, -97.74259092199969)",10873620,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,08/21/2012,100,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.24366373100048, -97.78231698999969)",10096855,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,02/22/2012,96,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.24366373100048, -97.78231698999969)",10096855,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,08/28/2013,88,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.24366373100048, -97.78231698999969)",10096855,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,02/19/2013,90,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.24366373100048, -97.78231698999969)",10096855,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,02/21/2014,93,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.24366373100048, -97.78231698999969)",10096855,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,08/21/2014,96,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.24366373100048, -97.78231698999969)",10096855,Routine Inspection
888 Restaurant,78757,02/21/2013,75,"911 W ANDERSON LN
AUSTIN, TX 78757
(30.348136514000487, -97.71431623099966)",2802839,Routine Inspection
888 Restaurant,78757,04/25/2012,93,"911 W ANDERSON LN
AUSTIN, TX 78757
(30.348136514000487, -97.71431623099966)",2802839,Routine Inspection
888 Restaurant,78757,05/20/2014,72,"911 W ANDERSON LN
AUSTIN, TX 78757
(30.348136514000487, -97.71431623099966)",2802839,Routine Inspection
888 Vietnamese,78741,01/26/2012,83,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.229404244000477, -97.73032372999967)",2802966,Routine Inspection
888 Vietnamese,78741,02/13/2013,87,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.229404244000477, -97.73032372999967)",2802966,Routine Inspection
888 Vietnamese,78741,08/08/2013,82,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.229404244000477, -97.73032372999967)",2802966,Routine Inspection
888 Vietnamese,78741,08/09/2012,85,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.229404244000477, -97.73032372999967)",2802966,Routine Inspection
888 Vietnamese,78741,02/26/2014,75,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.229404244000477, -97.73032372999967)",2802966,Routine Inspection
969 Express,78749,05/14/2013,93,"7700 FM 969 RD
AUSTIN, TX 78749
(30.215313550000474, -97.85749815199966)",2803806,Routine Inspection
969 Express,78749,03/05/2014,81,"7700 FM 969 RD
AUSTIN, TX 78749
(30.215313550000474, -97.85749815199966)",2803806,Routine Inspection
969 Express,78749,11/27/2012,93,"7700 FM 969 RD
AUSTIN, TX 78749
(30.215313550000474, -97.85749815199966)",2803806,Routine Inspection
969 Express,78749,12/28/2011,93,"7700 FM 969 RD
AUSTIN, TX 78749
(30.215313550000474, -97.85749815199966)",2803806,Routine Inspection
969 Express,78749,08/08/2014,94,"7700 FM 969 RD
AUSTIN, TX 78749
(30.215313550000474, -97.85749815199966)",2803806,Routine Inspection
969 Express,78749,06/20/2012,81,"7700 FM 969 RD
AUSTIN, TX 78749
(30.215313550000474, -97.85749815199966)",2803806,Routine Inspection
A + A Sichuan China,78750,11/25/2013,83,"13376 N US 183 HWY SB Unit 100
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10497519,Routine Inspection
A + A Sichuan China,78750,10/14/2014,85,"13376 N US 183 HWY SB Unit 100
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10497519,Routine Inspection
A + A Sichuan China,78750,03/14/2013,86,"13376 N US 183 HWY SB Unit 100
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10497519,Routine Inspection
A + A Sichuan China,78750,07/20/2012,80,"13376 N US 183 HWY SB Unit 100
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10497519,Routine Inspection
A + A Sichuan China,78750,01/12/2012,88,"13376 N US 183 HWY SB Unit 100
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10497519,Routine Inspection
A + A Sichuan China,78750,05/15/2014,82,"13376 N US 183 HWY SB Unit 100
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10497519,Routine Inspection
Abacus School of Austin,78717,07/15/2014,97,"14115 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.494733264000445, -97.78775576099969)",10374904,Routine Inspection
Abacus School of Austin,78717,05/21/2013,100,"14115 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.494733264000445, -97.78775576099969)",10374904,Routine Inspection
Abacus School of Austin,78717,09/28/2012,100,"14115 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.494733264000445, -97.78775576099969)",10374904,Routine Inspection
Abacus School of Austin,78717,01/14/2014,100,"14115 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.494733264000445, -97.78775576099969)",10374904,Routine Inspection
Abacus School of Austin,78717,02/13/2012,100,"14115 AVERY RANCH BLVD
AUSTIN, TX 78717
(30.494733264000445, -97.78775576099969)",10374904,Routine Inspection
A.B.Cantu/Pan-Am Rec. Center,78702,11/05/2012,97,"2100 E 3RD ST
AUSTIN, TX 78702
(30.25785638600047, -97.72073098499965)",2802781,Routine Inspection
